release_tag,release_date,refactoring_type,description,left_files,right_files
androidx-test-1.3.0-alpha03,2019-12-03-18,Add Parameter,"Add Parameter activityOptions : Bundle in method public startActivity(intent Intent, activityOptions Bundle) : void from class androidx.test.internal.platform.app.ActivityInvoker",runner/monitor/java/androidx/test/internal/platform/app/ActivityInvoker.java#L50-L54,runner/monitor/java/androidx/test/internal/platform/app/ActivityInvoker.java#L56;runner/monitor/java/androidx/test/internal/platform/app/ActivityInvoker.java#L52-L56
androidx-test-1.3.0-alpha03,2019-12-03-18,Add Parameter Annotation,"Add Parameter Annotation @Nullable in parameter subject : Location in method private LocationSubject(failureMetadata FailureMetadata, subject Location) from class androidx.test.ext.truth.location.LocationSubject",ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L39;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L39-L42,ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L40;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L40;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L40-L43
androidx-test-1.3.0-alpha03,2019-12-03-18,Add Parameter Annotation,Add Parameter Annotation @Nullable in parameter other : Location in method public isEqualTo(other Location) : void from class androidx.test.ext.truth.location.LocationSubject,ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L44;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L44-L69,ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L55;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L55;ext/truth/java/androidx/test/ext/truth/location/LocationSubject.java#L55-L85
androidx-test-1.3.0-alpha03,2019-12-03-18,Change Variable Type,"Change Variable Type e : ClassNotFoundException to e : ClassNotFoundException|NoClassDefFoundError in method private doCreateRunner(className String, isScanningPath boolean) : void from class androidx.test.internal.runner.TestLoader",runner/android_junit_runner/java/androidx/test/internal/runner/TestLoader.java#L80;runner/android_junit_runner/java/androidx/test/internal/runner/TestLoader.java#L84,runner/android_junit_runner/java/androidx/test/internal/runner/TestLoader.java#L81;runner/android_junit_runner/java/androidx/test/internal/runner/TestLoader.java#L85
androidx-test-1.3.0-alpha03,2019-12-03-18,Remove Variable Modifier,Remove Variable Modifier final in variable m : Message in method package loopAndInterrogate(handler InterrogationHandler<R>) : R from class androidx.test.espresso.base.Interrogator,espresso/core/java/androidx/test/espresso/base/Interrogator.java#L140;espresso/core/java/androidx/test/espresso/base/Interrogator.java#L120-L175,espresso/core/java/androidx/test/espresso/base/Interrogator.java#L145;espresso/core/java/androidx/test/espresso/base/Interrogator.java#L125-L182
androidx-test-1.3.0-alpha04,2020-02-15-00,Add Variable Modifier,Add Variable Modifier final in variable m : Message in method package loopAndInterrogate(handler InterrogationHandler<R>) : R from class androidx.test.espresso.base.Interrogator,espresso/core/java/androidx/test/espresso/base/Interrogator.java#L145;espresso/core/java/androidx/test/espresso/base/Interrogator.java#L125-L182,espresso/core/java/androidx/test/espresso/base/Interrogator.java#L140;espresso/core/java/androidx/test/espresso/base/Interrogator.java#L120-L175
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Variable Modifier,Remove Variable Modifier final in variable m : Message in method package loopAndInterrogate(handler InterrogationHandler<R>) : R from class androidx.test.espresso.base.Interrogator,espresso/core/java/androidx/test/espresso/base/Interrogator.java#L140;espresso/core/java/androidx/test/espresso/base/Interrogator.java#L120-L175,espresso/core/java/androidx/test/espresso/base/Interrogator.java#L145;espresso/core/java/androidx/test/espresso/base/Interrogator.java#L125-L182
androidx-test-1.3.0-alpha04,2020-02-15-00,Add Class Annotation,Add Class Annotation @ExperimentalTestStorage in class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L44-L320,services/storage/java/androidx/test/services/storage/TestStorage.java#L47;services/storage/java/androidx/test/services/storage/TestStorage.java#L43-L358
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Class Annotation,Remove Class Annotation @Beta in class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L48;services/storage/java/androidx/test/services/storage/TestStorage.java#L44-L320,services/storage/java/androidx/test/services/storage/TestStorage.java#L43-L358
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Attribute Modifier,Remove Attribute Modifier static in attribute private contentResolver : ContentResolver from class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L52-L53,services/storage/java/androidx/test/services/storage/TestStorage.java#L52
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,Remove Method Modifier static in method public openInputFile(pathname String) : InputStream from class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L58-L67,services/storage/java/androidx/test/services/storage/TestStorage.java#L112-L125
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,Remove Method Modifier static in method public getInputArg(argName String) : String from class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L84-L114,services/storage/java/androidx/test/services/storage/TestStorage.java#L127-L163
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,"Remove Method Modifier static in method public getInputArgs() : Map<String,String> from class androidx.test.services.storage.TestStorage",services/storage/java/androidx/test/services/storage/TestStorage.java#L116-L125,services/storage/java/androidx/test/services/storage/TestStorage.java#L165-L174
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,Remove Method Modifier static in method public openOutputFile(pathname String) : OutputStream from class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L127-L139,services/storage/java/androidx/test/services/storage/TestStorage.java#L176-L191
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,"Remove Method Modifier static in method public addOutputProperties(properties Map<String,Serializable>) : void from class androidx.test.services.storage.TestStorage",services/storage/java/androidx/test/services/storage/TestStorage.java#L155-L181,services/storage/java/androidx/test/services/storage/TestStorage.java#L193-L219
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,"Remove Method Modifier static in method public getOutputProperties() : Map<String,Serializable> from class androidx.test.services.storage.TestStorage",services/storage/java/androidx/test/services/storage/TestStorage.java#L183-L211,services/storage/java/androidx/test/services/storage/TestStorage.java#L221-L249
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,Remove Method Modifier static in method package getInputStream(uri Uri) : InputStream from class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L217-L237,services/storage/java/androidx/test/services/storage/TestStorage.java#L318-L338
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Method Modifier,Remove Method Modifier static in method package getOutputStream(uri Uri) : OutputStream from class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L239-L256,services/storage/java/androidx/test/services/storage/TestStorage.java#L340-L357
androidx-test-1.3.0-alpha04,2020-02-15-00,Change Method Access Modifier,Change Method Access Modifier private to public in method public TestStorage() from class androidx.test.services.storage.TestStorage,services/storage/java/androidx/test/services/storage/TestStorage.java#L56,services/storage/java/androidx/test/services/storage/TestStorage.java#L54-L63
androidx-test-1.3.0-alpha04,2020-02-15-00,Extract Variable,"Extract Variable outputStream : OutputStream in method public addOutputProperties(properties Map<String,Serializable>) : void from class androidx.test.services.storage.TestStorage",services/storage/java/androidx/test/services/storage/TestStorage.java#L210,services/storage/java/androidx/test/services/storage/TestStorage.java#L213;services/storage/java/androidx/test/services/storage/TestStorage.java#L214
androidx-test-1.3.0-alpha04,2020-02-15-00,Add Class Annotation,Add Class Annotation @ExperimentalTestStorage in class androidx.test.services.storage.TestStorageConstants,services/storage/java/androidx/test/services/storage/TestStorageConstants.java#L20-L51,services/storage/java/androidx/test/services/storage/TestStorageConstants.java#L19;services/storage/java/androidx/test/services/storage/TestStorageConstants.java#L18-L69
androidx-test-1.3.0-alpha04,2020-02-15-00,Remove Class Annotation,Remove Class Annotation @Beta in class androidx.test.services.storage.TestStorageConstants,services/storage/java/androidx/test/services/storage/TestStorageConstants.java#L21;services/storage/java/androidx/test/services/storage/TestStorageConstants.java#L20-L51,services/storage/java/androidx/test/services/storage/TestStorageConstants.java#L18-L69
